text,Author,Author_num
"['I', 'kin', 'see', 'him', 'thoo', 'de', 'glass!\n', 'Run,', 'boys;', 'do', 'please', 'heel', 'it', 'de', ""bes'"", 'you', 'kin.', ""He's"", ""bu'sted"", 'outen', 'de\n', 'menagerie,', 'en', 'dey', ""ain't""]",MarkTwain,1
"['for\n', 'the', 'poorer', 'classes;', 'a', 'tavern', 'where', 'there', 'was', 'nothing', 'to', 'pay;', 'a', 'public\n', 'breakfast,', 'dinner,', 'tea,', 'and', 'supper', 'all', 'the', 'year', 'round;', 'a', 'brick']",CharlesDickens,0
"['of', 'mentioning', 'it', 'to', 'the', 'board,', 'Mrs.', ""Mann.'\n"", '(He', 'drew', 'it', 'towards', 'him.)', '', ""'You"", 'feel', 'as', 'a', 'mother,', 'Mrs.', ""Mann.'"", '', '(He\n', 'stirred', 'the']",CharlesDickens,0
"['make', 'him', 'celebrated;', 'and\n', 'pretty', 'soon', 'he', 'struck', 'it,', 'and', 'offered', 'to', 'take', 'me', 'and', 'Jim', 'in.', 'Tom', 'Sawyer\n', 'was', 'always', 'free', 'and', 'generous', 'that']",MarkTwain,1
"['with\n', 'wonder;', 'the', 'boys', 'with', 'fear.\n', '\n', ""'What!'"", 'said', 'the', 'master', 'at', 'length,', 'in', 'a', 'faint', 'voice.\n', '\n', ""'Please,"", ""sir,'"", 'replied', 'Oliver,', ""'I"", 'want', 'some']",CharlesDickens,0
"['and', 'slammed', 'the', 'door,', 'and', 'away', 'they', 'went', 'a-ripping', 'and\n', 'a-tearing', 'over', 'the', 'roughest', 'road', 'a', 'body', 'ever', 'see,', 'and', 'the', 'racket', 'of', 'it\n', 'was']",MarkTwain,1
"['the', 'menagerie', 'would', ""'a'\n"", 'come', 'along,', 'too,', 'and', 'might', ""'a'"", 'kept', 'us', 'hunting', 'a', 'safe', 'place', 'till', 'I', 'got\n', 'tuckered', 'out', 'and', 'fell.\n', '\n', 'And']",MarkTwain,1
"['reflection,', ""'How"", 'comes', 'he', 'to', 'have', 'any', 'name', 'at', 'all,', ""then?'\n"", '\n', 'The', 'beadle', 'drew', 'himself', 'up', 'with', 'great', 'pride,', 'and', 'said,', ""'I"", 'inwented', ""it.'\n""]",CharlesDickens,0
"['all', 'smoke,', 'and', 'no\n', 'blaze;', 'vereas', 'smoke', ""ain't"", ""o'"", 'no', 'use', 'at', 'all', 'in', 'making', 'a', 'boy', 'come', 'down,\n', 'for', 'it', 'only', 'sinds', 'him', 'to']",CharlesDickens,0
"['which', 'time', 'Mr.', 'Bumble', 'thrust', 'in', 'his', 'head,', 'unadorned\n', 'with', 'the', 'cocked', 'hat,', 'and', 'said', 'aloud:\n', '\n', ""'Now,"", 'Oliver,', 'my', 'dear,', 'come', 'to', 'the', ""gentleman.'""]",CharlesDickens,0
"['have', 'another', 'chance', 'to', 'see\n', 'a', 'balloon;', 'and', 'next,', 'he', 'found', 'out', 'that', 'Nat', 'Parsons', 'was', 'going', 'down', 'to', 'see\n', 'it,', 'and', 'that', 'decided', 'him,']",MarkTwain,1
"['that', 'he', 'was\n', 'staring', 'with', 'all', 'his', 'might', 'into', 'shop-windows.', '', 'At', 'such', 'times,', 'he', 'would\n', 'look', 'constantly', 'round', 'him,', 'for', 'fear', 'of', 'thieves,', 'and']",CharlesDickens,0
"['of', 'five', 'pounds', 'to', 'anybody', 'who', 'would', 'take', 'Oliver', 'Twist', 'off', 'the\n', 'hands', 'of', 'the', 'parish.', '', 'In', 'other', 'words,', 'five', 'pounds', 'and', 'Oliver', 'Twist']",CharlesDickens,0
"['sun', 'and', 'dark', 'and\n', 'shriveled', 'and', 'leathery,', 'like', 'the', 'pictures', 'of', 'mummies', 'you', 'see', 'in', 'books.\n', 'And', 'yet', 'they', 'looked', 'just', 'as', 'human,', 'you', ""wouldn't""]",MarkTwain,1
"['in', 'the', 'next', 'block', 'with\n', 'a', 'dipperful', 'of', 'loddanum', 'in', 'him,', 'but', ""can't"", 'wake', 'himself', 'up', 'although', 'all\n', 'that', 'awful', 'noise', 'of', ""his'n"", ""ain't"", 'but']",MarkTwain,1
"['fell', 'into', 'the', 'fire', 'from', 'neglect,', 'or', 'got', 'half-smothered', 'by\n', 'accident;', 'in', 'any', 'one', 'of', 'which', 'cases,', 'the', 'miserable', 'little', 'being', 'was\n', 'usually', 'summoned', 'into']",CharlesDickens,0
"['secret', 'but', 'me.', 'Nobody', 'knows', 'what', 'makes', 'it', 'move', 'but', 'me;', 'and\n', ""it's"", 'a', 'new', 'power--a', 'new', 'power,', 'and', 'a', 'thousand', 'times', 'the', 'strongest', 'in']",MarkTwain,1
"['there', ""warn't"", 'no', 'telling', 'what', 'would', 'happen.', 'So', 'we\n', 'done', 'it.', 'We', 'kept', 'the', 'glasses', 'gliding', 'around', 'all', 'the', 'time,', 'till', 'our\n', 'arms', 'got', 'so']",MarkTwain,1
"['had', 'ever', 'seen', 'an', 'ocean,', 'or', 'ever', 'expected', 'to.\n', 'Tom', 'kept', 'muttering:\n', '\n', 'ï¿½Atlantic', 'Ocean--Atlantic.', 'Land,', ""don't"", 'it', 'sound', 'great!', 'And', ""that's\n"", 'IT--and', 'WE', 'are']",MarkTwain,1
"['the', 'air\n', 'was', 'impregnated', 'with', 'filthy', 'odours.\n', '\n', 'There', 'were', 'a', 'good', 'many', 'small', 'shops;', 'but', 'the', 'only', 'stock', 'in', 'trade\n', 'appeared', 'to', 'be', 'heaps']",CharlesDickens,0
"['seemed', 'like,', 'and', 'his', 'shadder', 'laid', 'on', 'the', 'sand', 'by', 'him', 'like', 'a\n', 'puddle', 'of', 'ink.', ""That's"", 'the', 'kind', 'of', 'moonlight', 'to', 'have.\n', '\n', 'Mainly']",MarkTwain,1
"['had', 'borne', 'the', 'lash', 'without', 'a', 'cry:', 'for', 'he', 'felt', 'that', 'pride', 'swelling', 'in\n', 'his', 'heart', 'which', 'would', 'have', 'kept', 'down', 'a', 'shriek', 'to', 'the']",CharlesDickens,0
"[""'a'"", 'believed', 'it;', 'just\n', 'like', 'they', 'was', 'asleep.\n', '\n', 'Some', 'of', 'the', 'people', 'and', 'animals', 'was', 'partly', 'covered', 'with', 'sand,', 'but', 'most', 'of\n', 'them', 'not,']",MarkTwain,1
"['I', 'was', 'so', 'glad', 'to', 'have', 'him', 'back', 'that', 'I', 'was', 'just', 'as', 'near', 'happy', 'as', 'a\n', 'person', 'could', 'be', 'that', 'was', 'up', 'in', 'the']",MarkTwain,1
"['faces', 'about', 'him', 'at', 'the', 'best', 'of\n', 'times,', 'started', 'back', 'in', 'astonishment.\n', '\n', ""'Why,"", ""what's"", 'the', 'matter', 'with', 'the', ""boy!'"", 'said', 'the', 'old', 'pauper.\n', '\n']",CharlesDickens,0
"['mean', 'a', 'reputation', 'for', 'being', 'a', 'traveler,', 'and', 'of', 'course', 'he', 'was', 'mortal\n', 'proud', 'of', 'it,', 'and', 'it', 'was', 'reckoned', 'that', 'in', 'the', 'course', 'of']",MarkTwain,1
"['with\n', 'both;', 'and', 'wept', 'until', 'the', 'tears', 'sprung', 'out', 'from', 'between', 'his', 'chin', 'and\n', 'bony', 'fingers.\n', '\n', ""'Well!'"", 'exclaimed', 'Mr.', 'Bumble,', 'stopping', 'short,', 'and', 'darting']",CharlesDickens,0
"['ï¿½Why,', 'the', 'thing', ""that's"", 'happened', 'is', 'that', 'this', 'old', 'bladder', 'has', 'slid', 'over\n', 'Illinois', 'and', 'Indiana', 'and', 'Ohio', 'like', 'nothing,', 'and', 'this', 'is', 'the', 'east']",MarkTwain,1
"['he', 'thought', 'they', 'were', 'all', 'hurrying\n', 'him', 'up,', 'and,', 'of', 'course,', 'he', ""couldn't"", 'hear', 'anything', 'for', 'the', 'racket', 'he', 'was\n', 'making.', 'And', 'so', 'they', 'went']",MarkTwain,1
"['sun', 'sets', 'at', 'about\n', 'seven', ""o'clock."", 'Now', 'I', 'noticed', 'the', 'time', 'yesterday', 'evening', 'when', 'the', 'sun\n', 'went', 'down,', 'and', 'it', 'was', 'half-past', 'five', ""o'clock"", 'by']",MarkTwain,1
"['and', 'it', 'did.\n', '\n', 'ï¿½Now,', 'Mars', 'Tom,', 'it', ""ain't"", 'no', 'use', 'to', 'talk', 'like', 'dat;', 'en,', 'moreover,', ""it's\n"", 'sinful.', 'You', 'knows', 'a', 'letter', ""ain't"", 'no']",MarkTwain,1
"['I', 'knows', ""I's"", 'gwine', 'to\n', 'die,', ""'case"", 'when', 'a', 'body', 'sees', 'a', ""ghos'"", 'de', 'third', 'time,', ""dat's"", 'what', 'it', 'means.\n', 'I', 'wisht', ""I'd"", 'never', 'come']",MarkTwain,1
"['man:', 'bursting', 'into', 'tears,', 'and', 'sinking', 'on', 'his', 'knees', 'at\n', 'the', 'feet', 'of', 'the', 'dead', 'woman;', ""'kneel"", 'down,', 'kneel', 'down--kneel', 'round', 'her,\n', 'every', 'one', 'of']",CharlesDickens,0
"['and', 'having', 'the', 'other', 'firmly\n', 'grasped', 'by', 'his', 'companion,', 'ascended', 'with', 'much', 'difficulty', 'the', 'dark', 'and\n', 'broken', 'stairs:', 'which', 'his', 'conductor', 'mounted', 'with', 'an', 'ease']",CharlesDickens,0
"['to', 'hextricate', ""theirselves.'\n"", '\n', 'The', 'gentleman', 'in', 'the', 'white', 'waistcoat', 'appeared', 'very', 'much', 'amused', 'by', 'this\n', 'explanation;', 'but', 'his', 'mirth', 'was', 'speedily', 'checked', 'by', 'a']",CharlesDickens,0
"['exaggerations', 'as', 'the', 'ladies', 'thought', 'best\n', 'calculated', 'to', 'rouse', 'his', 'ire,', 'he', 'unlocked', 'the', 'cellar-door', 'in', 'a\n', 'twinkling,', 'and', 'dragged', 'his', 'rebellious', 'apprentice', 'out,', 'by']",CharlesDickens,0
"['he', 'was', 'hunting', 'for', 'was', 'a', 'man', 'with', 'a\n', 'hundred', 'camels.', 'He', 'wanted', 'to', 'get', 'away', 'with', 'all', 'the', 'treasure', 'he', 'could.ï¿½\n', '\n', 'ï¿½Why,', 'Mars']",MarkTwain,1
"['sometimes', 'women', 'and\n', 'girls', 'got', 'so', 'faint', 'they', ""couldn't"", 'stick', 'it', 'out.', 'Well,', 'it', 'was', 'this', 'way,', 'as\n', 'near', 'as', 'I', 'can', 'remember:\n', '\n', 'He']",MarkTwain,1
"['set', 'her', 'down', 'in', 'the', 'prairies', 'as', 'soft', 'as', 'wool.', 'But', 'the', 'minute', 'we\n', 'started', 'to', 'skip', 'out', 'the', 'professor', 'says,', 'ï¿½No,', 'you', ""don't!ï¿½"", 'and']",MarkTwain,1
"['pains', ""makin'"", 'this', 'Desert', 'as', ""makin'"", 'the', 'United', 'States', 'and\n', 'all', 'them', 'other', 'countries.ï¿½\n', '\n', 'Jim', 'says:', 'ï¿½Huck,', 'dat', ""don'"", ""stan'"", 'to', 'reason.', 'I', 'reckon']",MarkTwain,1
"['was', 'still', 'again--still', 'so', 'long', 'I\n', ""couldn't"", 'bear', 'it,', 'and', 'it', 'did', 'seem', 'to', 'me', 'the', 'lightning', ""wouldn't"", 'EVER', 'come\n', 'again.', 'But', 'at', 'last', 'there']",MarkTwain,1
"[""Charlotte,'"", 'said', 'Mrs.', 'Sowerberry:', '', 'speaking', 'as', 'well', 'as', 'she', 'could,\n', 'through', 'a', 'deficiency', 'of', 'breath,', 'and', 'a', 'sufficiency', 'of', 'cold', 'water,', 'which\n', 'Noah', 'had']",CharlesDickens,0
"['shinned', 'up', 'and', 'went', 'for', 'the', 'works', 'and', 'begun', 'to', 'slant', 'her\n', 'down,', 'and', 'back', 'toward', 'the', 'lake,', 'where', 'the', 'animals', 'was', 'gathering', 'like', 'a\n']",MarkTwain,1
"['right', 'for', 'St.', 'Louis,', 'but', ""she's"", 'an', 'hour', 'wrong', 'for', 'here.ï¿½\n', '\n', 'ï¿½Mars', 'Tom,', 'is', 'you', ""tryin'"", 'to', 'let', 'on', 'dat', 'de', 'time', ""ain't"", 'de']",MarkTwain,1
"['put', 'the', 'bier', 'on', 'the\n', 'brink', 'of', 'the', 'grave;', 'and', 'the', 'two', 'mourners', 'waited', 'patiently', 'in', 'the', 'damp\n', 'clay,', 'with', 'a', 'cold', 'rain', 'drizzling', 'down,']",CharlesDickens,0
"['Sowerberry,', 'in', 'an', 'affecting\n', 'manner:', ""'ask"", 'somebody', ""else's.'"", '', 'Here,', 'there', 'was', 'another', 'hysterical\n', 'laugh,', 'which', 'frightened', 'Mr.', 'Sowerberry', 'very', 'much.', '', 'This', 'is', 'a']",CharlesDickens,0
"['the', 'earth,', 'took', 'pity', 'upon', 'the', 'poor', 'orphan,', 'and', 'gave', 'him', 'what', 'little\n', 'she', 'could', 'afford--and', 'more--with', 'such', 'kind', 'and', 'gentle', 'words,', 'and', 'such\n', 'tears']",CharlesDickens,0
"['the', 'inn-yards,', 'and', 'look', 'mournfully', 'at', 'every', 'one', 'who', 'passed:\n', 'a', 'proceeding', 'which', 'generally', 'terminated', 'in', 'the', ""landlady's"", 'ordering', 'one\n', 'of', 'the', 'post-boys', 'who', 'were']",CharlesDickens,0
"['it', 'so,', 'Mars', 'Tom?ï¿½\n', '\n', 'ï¿½I', 'guess', 'so.', 'Go', 'on.ï¿½\n', '\n', 'ï¿½Ef', 'a', 'thing', ""ain't"", 'no', 'good,', ""it's"", 'made', 'in', 'vain,', ""ain't"", 'it?ï¿½\n', '\n', 'ï¿½Yes.ï¿½\n']",MarkTwain,1
"['seen', 'them', 'before;', 'there', 'was', 'no\n', 'wind;', 'and', 'the', 'sombre', 'shadows', 'thrown', 'by', 'the', 'trees', 'upon', 'the', 'ground,\n', 'looked', 'sepulchral', 'and', 'death-like,', 'from', 'being', 'so']",CharlesDickens,0
"['snuff-box,', 'note-case,\n', 'watch-guard,', 'chain,', 'shirt-pin,', 'pocket-handkerchief,', 'even', 'the\n', 'spectacle-case.', '', 'If', 'the', 'old', 'gentlman', 'felt', 'a', 'hand', 'in', 'any', 'one', 'of', 'his\n', 'pockets,', 'he', 'cried']",CharlesDickens,0
"['round', ""Oliver's"", 'neck.', ""'Good-b'ye,"", 'dear!', '', 'God', 'bless', ""you!'\n"", '\n', 'The', 'blessing', 'was', 'from', 'a', 'young', ""child's"", 'lips,', 'but', 'it', 'was', 'the', 'first', 'that\n', 'Oliver']",CharlesDickens,0
"['used', 'to', 'be;', 'but', 'we', 'must', 'have', 'some', 'profit,', 'Mr.', 'Bumble.\n', 'Well-seasoned', 'timber', 'is', 'an', 'expensive', 'article,', 'sir;', 'and', 'all', 'the', 'iron\n', 'handles', 'come,', 'by']",CharlesDickens,0
"['which\n', 'a', 'great', 'number', 'of', 'silk', 'handkerchiefs', 'were', 'hanging.', '', 'Several', 'rough', 'beds\n', 'made', 'of', 'old', 'sacks,', 'were', 'huddled', 'side', 'by', 'side', 'on', 'the', 'floor.']",CharlesDickens,0
"['could', ""'a'"", 'done', 'it.', 'Tom', 'says:\n', '\n', ""ï¿½What's"", 'BECOME', 'of', 'it?', 'Why,', 'you', 'see', 'yourself', ""it's"", 'gone.ï¿½\n', '\n', 'ï¿½Yes,', 'I', 'know;', 'but', ""where's"", 'it', 'gone']",MarkTwain,1
"['you', ""like!'"", 'He\n', 'disengaged', 'himself', 'from', 'the', 'old', ""woman's"", 'grasp;', 'and,', 'drawing', 'Oliver\n', 'after', 'him,', 'hurried', 'away.\n', '\n', 'The', 'next', 'day,', '(the', 'family', 'having', 'been']",CharlesDickens,0
"['the', 'darlingest', 'place', 'there', 'is.\n', '\n', 'We', 'had', 'supper,', 'and', 'that', 'night', 'was', 'one', 'of', 'the', 'prettiest', 'nights', 'I', 'ever\n', 'see.', 'The', 'moon', 'made', 'it']",MarkTwain,1
"['said,\n', '\n', ""'Mr."", 'Limbkins,', 'I', 'beg', 'your', 'pardon,', 'sir!', '', 'Oliver', 'Twist', 'has', 'asked', 'for\n', ""more!'\n"", '\n', 'There', 'was', 'a', 'general', 'start.', '', 'Horror', 'was']",CharlesDickens,0
"['dark.\n', '\n', 'ï¿½Huck,', 'who', 'is', 'you', ""hollerin'"", 'at?ï¿½\n', '\n', ""ï¿½I'm"", ""hollerin'"", 'at', 'Tom.ï¿½\n', '\n', 'ï¿½Oh,', 'Huck,', 'how', 'kin', 'you', 'act', 'so,', 'when', 'you', 'know', ""po'""]",MarkTwain,1
"['sick', 'to', 'listen', 'to', 'Tom,', 'and', 'to', 'hear', 'the\n', 'people', 'say', 'ï¿½My', 'land!ï¿½', 'ï¿½Did', 'you', 'ever!ï¿½', 'ï¿½My', 'goodness', 'sakes', 'alive!ï¿½', 'and\n', 'all', 'such', 'things;', 'but']",MarkTwain,1
"['rather', ""pretty,'"", 'said', 'the', 'beadle,', 'glancing', 'proudly\n', 'downwards', 'at', 'the', 'large', 'brass', 'buttons', 'which', 'embellished', 'his', 'coat.', ""'The\n"", 'die', 'is', 'the', 'same', 'as', 'the', 'porochial']",CharlesDickens,0
"['of', 'water,', 'which', 'he\n', 'begged', 'at', 'the', 'cottage-doors', 'by', 'the', 'road-side.', '', 'When', 'the', 'night', 'came,', 'he\n', 'turned', 'into', 'a', 'meadow;', 'and,', 'creeping', 'close', 'under']",CharlesDickens,0
"['and', ""don't"", 'keep', 'house,\n', 'but', 'board', 'around', 'and', 'give', 'their', 'note.\n', '\n', 'But', 'that', ""warn't"", 'the', 'end', 'yet.', 'That', 'ornery', 'hound', 'kept', 'coming', 'and', 'coming\n']",MarkTwain,1
"['grasping\n', 'his', 'gold-laced', 'cuff,', 'trotted', 'beside', 'him,', 'inquiring', 'at', 'the', 'end', 'of', 'every\n', 'quarter', 'of', 'a', 'mile', 'whether', 'they', 'were', ""'nearly"", ""there.'"", 'To', 'these\n', 'interrogations']",CharlesDickens,0
"['so', 'excited', 'he', ""couldn't"", 'hold', 'still;', 'but', 'I', ""wasn't."", 'I', 'says:\n', '\n', 'ï¿½Well,', 'then,', ""where's"", 'the', 'Great', 'Sahara?', 'In', 'England', 'or', 'in', 'Scotland?ï¿½\n', '\n', ""ï¿½'Tain't""]",MarkTwain,1
"['and', 'it', 'was', 'terrible', 'to', 'see.', 'Then\n', 'they', 'broke', 'up', 'into', 'gangs', 'and', 'groups,', 'fighting', 'tooth', 'and', 'nail,', 'and\n', 'scurrying', 'and', 'scampering', 'around,', 'and', 'laying']",MarkTwain,1
"['but\n', 'we', 'could', 'see', 'by', 'the', 'glasses', 'that', 'they', ""wasn't"", 'paying', 'much', 'attention', 'to\n', 'anything', 'but', 'us.', 'We', 'poked', 'along,', 'looking', 'down', 'at', 'them', 'with']",MarkTwain,1
"['then', 'a', 'long', 'rasp,', 'then\n', 'a', 'stronger', 'one,', 'then', 'a', 'half', 'a', 'dozen', 'horrible', 'ones', 'like', 'the', 'last', 'water\n', 'sucking', 'down', 'the', 'plug-hole', 'of', 'a']",MarkTwain,1
"['unnecessary.', '', 'For', 'the', 'rest', 'of', 'the', 'day,', 'he\n', 'was', 'shut', 'up', 'in', 'the', 'back', 'kitchen,', 'in', 'company', 'with', 'a', 'pump', 'and', 'a', 'slice', 'of\n']",CharlesDickens,0
"['of', 'brutal', 'stupidity', 'and', 'sullenness', 'by', 'the', 'ill', 'usage', 'he', 'had', 'received.\n', 'He', 'heard', 'the', 'news', 'of', 'his', 'destination,', 'in', 'perfect', 'silence;', 'and,', 'having\n', 'had']",CharlesDickens,0
"['and', 'forgot', 'his', 'troubles.\n', '\n', 'He', 'felt', 'cold', 'and', 'stiff,', 'when', 'he', 'got', 'up', 'next', 'morning,', 'and', 'so', 'hungry', 'that\n', 'he', 'was', 'obliged', 'to', 'exchange']",CharlesDickens,0
"['boy;', ""certainly,'"", 'said', 'the', 'gentleman', 'in', 'the', 'white\n', 'waistcoat:', 'smiling', 'benignly,', 'and', 'patting', ""Noah's"", 'head,', 'which', 'was', 'about\n', 'three', 'inches', 'higher', 'than', 'his', 'own.', '']",CharlesDickens,0
"['and\n', 'well-remembered', 'face', 'sank', 'heavily', 'into', 'his', 'heart.\n', '\n', 'But', 'his', 'heart', 'was', 'heavy,', 'notwithstanding;', 'and', 'he', 'wished,', 'as', 'he', 'crept\n', 'into', 'his', 'narrow', 'bed,']",CharlesDickens,0
"['away', 'and', 'going', 'deranged.', 'There', 'was', 'plenty', 'of', 'clothes\n', 'and', 'blankets', 'and', 'everything', 'at', 'the', 'other', 'end,', 'but', 'we', 'thought', ""we'd"", 'ruther\n', 'take', 'the', 'rain']",MarkTwain,1
"['\n', ""Oliver's"", 'colour', 'rose', 'as', 'he', 'said', 'this;', 'he', 'breathed', 'quickly;', 'and', 'there\n', 'was', 'a', 'curious', 'working', 'of', 'the', 'mouth', 'and', 'nostrils,', 'which', 'Mr.', 'Claypole\n']",CharlesDickens,0
"['very', 'clearly', 'defined', 'notion', 'of', 'what', 'a', 'live', 'board', 'was,\n', 'Oliver', 'was', 'rather', 'astounded', 'by', 'this', 'intelligence,', 'and', 'was', 'not', 'quite\n', 'certain', 'whether', 'he', 'ought']",CharlesDickens,0
"['come', 'to', 'look', 'at', 'it', 'it', ""ain't"", ""nobody's"", 'fault', 'in', 'particular;', 'both', 'of', ""them's\n"", 'to', 'blame.\n', '\n', 'Jim', 'begun', 'to', 'snore--soft', 'and', 'blubbery', 'at', 'first,']",MarkTwain,1
"['hear', 'a', 'little', 'faint', 'toot,', 'and', 'that', 'was', 'the', 'whistle.\n', 'And', 'we', 'left', 'the', 'bird', 'and', 'the', 'train', 'both', 'behind,', ""'WAY"", 'behind,', 'and', 'done', 'it\n']",MarkTwain,1
"[""ï¿½That's"", ""it--it's"", 'the', 'one', ""I've"", 'been', 'looking', 'for,', 'sure.', 'If', ""I'm"", 'right,', ""it's\n"", 'the', 'one', 'the', 'dervish', 'took', 'the', 'man', 'into', 'and', 'showed', 'him', 'all']",MarkTwain,1
"['It', 'was', 'the', 'very', 'place', 'for', 'a', 'homeless\n', 'boy,', 'who', 'must', 'die', 'in', 'the', 'streets', 'unless', 'some', 'one', 'helped', 'him.', 'As', 'these\n', 'things', 'passed', 'through']",CharlesDickens,0
"['out', 'of', 'which', 'the', 'master,', 'dressed', 'in', 'an', 'apron', 'for', 'the\n', 'purpose,', 'and', 'assisted', 'by', 'one', 'or', 'two', 'women,', 'ladled', 'the', 'gruel', 'at\n', 'mealtimes.', '']",CharlesDickens,0
"['what?ï¿½\n', '\n', 'ï¿½Well,', 'Mars', 'Tom,', 'my', 'idea', 'is', 'like', 'dis.', 'It', ""ain't"", 'no', 'use,', 'we', ""CAN'T"", 'kill\n', 'dem', ""po'"", 'strangers', 'dat', ""ain't"", ""doin'"", 'us', 'no']",MarkTwain,1
"['murder', 'the', 'female', ""servant,'"", 'said\n', 'Mr.', 'Bumble,', 'with', 'a', 'face', 'of', 'ashy', 'paleness.\n', '\n', ""'And"", 'his', ""missis,'"", 'interposed', 'Mr.', 'Claypole.\n', '\n', ""'And"", 'his', 'master,', 'too,']",CharlesDickens,0
"['New', 'York', 'to', 'the', 'city', 'of', 'Mexico,', 'he', 'guessed.\n', '\n', 'Jim', 'said', 'he', 'reckoned', 'a', 'balloon', 'was', 'a', 'good', 'deal', 'the', 'fastest', 'thing', 'in', 'the\n']",MarkTwain,1
"['then,', 'only', 'a', 'woman\n', 'who', 'lodges', 'in', 'the', 'same', 'house', 'made', 'an', 'application', 'to', 'the', 'porochial\n', 'committee', 'for', 'them', 'to', 'send', 'the', 'porochial', 'surgeon', 'to']",CharlesDickens,0
"['an', 'Eyetalian', 'FIRST-class,', ""that's"", 'been', 'the', 'pet', 'of', 'the\n', 'nobility', 'all', 'his', 'life,', 'and', ""hasn't"", 'ever', 'knowed', 'what', 'want', 'or', 'sickness\n', 'or', 'exposure', 'was,', 'and']",MarkTwain,1
"['bath-tub,', 'then', 'the', 'same', 'with', 'more', 'power\n', 'to', 'it,', 'and', 'some', 'big', 'coughs', 'and', 'snorts', 'flung', 'in,', 'the', 'way', 'a', 'cow', 'does', 'that\n', 'is', 'choking']",MarkTwain,1
"['cloak', 'had', 'been\n', 'thrown', 'over', 'the', 'rags', 'of', 'the', 'old', 'woman', 'and', 'the', 'man;', 'and', 'the', 'bare', 'coffin\n', 'having', 'been', 'screwed', 'down,', 'was', 'hoisted', 'on']",CharlesDickens,0
"['and', 'pretty', 'soon', 'all', 'the', 'sky', 'in', 'the', 'west', 'darkened', 'up', 'and\n', 'looked', 'thick', 'and', 'foggy,', 'but', 'fiery', 'and', 'dreadful--like', 'it', 'looks', 'through\n', 'a', 'piece']",MarkTwain,1
"['give', 'you', 'a', 'place', 'to', 'rest', 'on,', 'a', 'spell,\n', 'when', 'you', 'are', 'tuckered', 'out', 'butting', 'around', 'and', 'around', 'trying', 'to', 'find', 'out\n', 'something', 'there', ""ain't""]",MarkTwain,1
"['two,', 'to', 'keep', 'up\n', 'appearances;', 'and', 'the', 'reverend', 'gentleman,', 'having', 'read', 'as', 'much', 'of', 'the\n', 'burial', 'service', 'as', 'could', 'be', 'compressed', 'into', 'four', 'minutes,', 'gave']",CharlesDickens,0
"['and', 'the', 'first', 'thing', 'we', 'noticed', 'was\n', 'that', 'there', 'was', 'a', 'dim', 'light', 'burning', 'in', 'a', 'compass', 'back', 'there', 'under', 'a', 'hood.\n', 'Then', 'Tom', 'was']",MarkTwain,1
"['time;', 'and', 'a', 'railroad\n', 'train', 'doing', 'the', 'same', 'thing', 'down', 'there,', 'sliding', 'among', 'the', 'trees', 'and\n', 'farms,', 'and', 'pouring', 'out', 'a', 'long', 'cloud', 'of', 'black']",MarkTwain,1
"[""'He"", 'called', 'my', 'mother', ""names,'"", 'replied', 'Oliver.\n', '\n', ""'Well,"", 'and', 'what', 'if', 'he', 'did,', 'you', 'little', 'ungrateful', ""wretch?'"", 'said', 'Mrs.\n', 'Sowerberry.', '', ""'She"", 'deserved', 'what']",CharlesDickens,0
"['and', 'all', 'looking\n', 'so', 'peaceful', 'and', 'comfortable--enough', 'to', 'make', 'a', 'body', 'cry,', 'it', 'was', 'so\n', 'beautiful.\n', '\n', 'Jim', 'DID', 'cry,', 'and', 'rip', 'and', 'dance', 'and']",MarkTwain,1
"['so', 'he', 'at', 'once', 'gave', 'him', 'a', 'drubbing,', 'which', 'satisfied', 'even', 'Mrs.\n', 'Sowerberry', 'herself,', 'and', 'rendered', 'Mr.', ""Bumble's"", 'subsequent', 'application', 'of\n', 'the', 'parochial', 'cane,', 'rather']",CharlesDickens,0
"[""couldn't"", 'find', 'nothing,', 'so', 'he', 'had', 'to', 'say:\n', '\n', 'ï¿½I', ""don't"", 'know,', 'and', 'nobody', ""don't"", 'know.', ""It's"", 'just', 'a', 'word,', 'and', ""it's"", 'a\n', 'mighty', 'good']",MarkTwain,1
"['the', 'boy', 'who', 'slept', 'next', 'him,', 'who', 'happened', 'to', 'be', 'a', 'weakly', 'youth', 'of\n', 'tender', 'age.', '', 'He', 'had', 'a', 'wild,', 'hungry', 'eye;', 'and', 'they']",CharlesDickens,0
"['no', 'difference.', 'He', 'said', 'a\n', 'hog', 'was', 'fond', 'of', 'her', 'own', 'children,', 'and', 'so', 'was', 'a', 'spider,', 'and', 'he', 'reckoned\n', 'maybe', 'a', 'lion', 'was', 'pretty']",MarkTwain,1
"['pale', 'feller', 'with', 'that', 'soft', 'kind', 'of', 'moonlight', 'in', 'his', 'eyes,\n', 'you', 'know,--and', 'they', 'kept', 'saying', 'it', ""wouldn't"", 'go.', 'It', 'made', 'him', 'hot', 'to', 'hear\n']",MarkTwain,1
"['five', 'pounds', 'was', 'just', 'the\n', 'sum', 'he', 'had', 'been', 'wishing', 'for;', 'and,', 'as', 'to', 'the', 'boy', 'with', 'which', 'it', 'was\n', 'encumbered,', 'Mr.', 'Gamfield,', 'knowing', 'what']",CharlesDickens,0
